,time,Moment_Rate
3968,39.68,0.0
3969,39.69,0.0
3970,39.7,0.0
3971,39.71,0.0
3972,39.72,0.0
3973,39.73,0.0
3974,39.74,0.0
3975,39.75,0.0
3976,39.76,0.0
3977,39.77,0.0
3978,39.78,0.0
3979,39.79,0.0
3980,39.8,0.0
3981,39.81,0.0
3982,39.82,0.0
3983,39.83,0.0
3984,39.84,0.0
3985,39.85,0.0
3986,39.86,0.0
3987,39.87,0.0
3988,39.88,0.0
3989,39.89,0.0
3990,39.9,0.0
3991,39.91,0.0
3992,39.92,0.0
3993,39.93,0.0
3994,39.94,0.0
3995,39.95,0.0
3996,39.96,0.0
3997,39.97,0.0
3998,39.98,0.0
3999,39.99,0.0
4000,40.0,0.0
4001,40.01,0.0
4002,40.02,0.0
4003,40.03,0.0
4004,40.04,0.0
4005,40.05,0.0
4006,40.06,0.0
4007,40.07,0.0
4008,40.08,0.0
4009,40.09,0.0
4010,40.1,0.0
4011,40.11,0.0
4012,40.12,0.0
4013,40.13,0.0
4014,40.14,0.0
4015,40.15,0.0
4016,40.16,0.0
4017,40.17,0.0
4018,40.18,0.0
4019,40.19,0.0
4020,40.2,0.0
4021,40.21,0.0
4022,40.22,0.0
4023,40.23,0.0
4024,40.24,0.0
4025,40.25,0.0
4026,40.26,0.0
4027,40.27,0.0
4028,40.28,0.0
4029,40.29,0.0
4030,40.3,0.0
4031,40.31,0.0
4032,40.32,0.0
4033,40.33,0.0
4034,40.34,0.0
4035,40.35,0.0
4036,40.36,0.0
4037,40.37,0.0
4038,40.38,0.0
4039,40.39,0.0
4040,40.4,0.0
4041,40.41,0.0
4042,40.42,0.0
4043,40.43,0.0
4044,40.44,0.0
4045,40.45,0.0
4046,40.46,0.0
4047,40.47,0.0
4048,40.48,0.0
4049,40.49,0.0
4050,40.5,0.0
4051,40.51,0.0
4052,40.52,0.0
4053,40.53,0.0
4054,40.54,0.0
4055,40.55,0.0
4056,40.56,0.0
4057,40.57,0.0
4058,40.58,0.0
4059,40.59,0.0
4060,40.6,0.0
4061,40.61,0.0
4062,40.62,0.0
4063,40.63,0.0
4064,40.64,0.0
4065,40.65,0.0
4066,40.66,0.0
4067,40.67,0.0
4068,40.68,0.0
4069,40.69,0.0
4070,40.7,0.0
4071,40.71,0.0
4072,40.72,0.0
4073,40.73,0.0
4074,40.74,0.0
4075,40.75,0.0
4076,40.76,0.0
4077,40.77,0.0
4078,40.78,0.0
4079,40.79,0.0
4080,40.8,0.0
4081,40.81,0.0
4082,40.82,0.0
4083,40.83,0.0
4084,40.84,0.0
4085,40.85,0.0
4086,40.86,0.0
4087,40.87,0.0
4088,40.88,0.0
4089,40.89,0.0
4090,40.9,0.0
4091,40.91,0.0
4092,40.92,0.0
4093,40.93,0.0
4094,40.94,0.0
4095,40.95,0.0
4096,40.96,0.0
4097,40.97,0.0
4098,40.98,0.0
4099,40.99,0.0
4100,41.0,0.0
4101,41.01,0.0
4102,41.02,0.0
4103,41.03,0.0
4104,41.04,0.0
4105,41.05,0.0
4106,41.06,0.0
4107,41.07,0.0
4108,41.08,0.0
4109,41.09,0.0
4110,41.1,0.0
4111,41.11,0.0
4112,41.12,0.0
4113,41.13,0.0
4114,41.14,0.0
4115,41.15,0.0
4116,41.16,0.0
4117,41.17,0.0
4118,41.18,0.0
4119,41.19,0.0
4120,41.2,0.0
4121,41.21,0.0
4122,41.22,0.0
4123,41.23,0.0
4124,41.24,0.0
4125,41.25,0.0
4126,41.26,0.0
4127,41.27,0.0
4128,41.28,0.0
4129,41.29,0.0
4130,41.3,0.0
4131,41.31,0.0
4132,41.32,0.0
4133,41.33,0.0
4134,41.34,0.0
4135,41.35,0.0
4136,41.36,0.0
4137,41.37,0.0
4138,41.38,0.0
4139,41.39,0.0
4140,41.4,0.0
4141,41.41,0.0
4142,41.42,0.0
4143,41.43,0.0
4144,41.44,0.0
4145,41.45,0.0
4146,41.46,0.0
4147,41.47,0.0
4148,41.48,0.0
4149,41.49,0.0
4150,41.5,0.0
4151,41.51,0.0
4152,41.52,0.0
4153,41.53,0.0
4154,41.54,0.0
4155,41.55,0.0
4156,41.56,0.0
4157,41.57,0.0
4158,41.58,0.0
4159,41.59,0.0
4160,41.6,0.0
4161,41.61,0.0
4162,41.62,0.0
4163,41.63,0.0
4164,41.64,0.0
4165,41.65,0.0
4166,41.66,0.0
4167,41.67,0.0
4168,41.68,0.0
4169,41.69,0.0
4170,41.7,0.0
4171,41.71,0.0
4172,41.72,0.0
4173,41.73,0.0
4174,41.74,0.0
4175,41.75,0.0
4176,41.76,0.0
4177,41.77,0.0
4178,41.78,0.0
4179,41.79,0.0
4180,41.8,0.0
4181,41.81,0.0
4182,41.82,0.0
4183,41.83,0.0
4184,41.84,0.0
4185,41.85,0.0
4186,41.86,0.0
4187,41.87,0.0
4188,41.88,0.0
4189,41.89,0.0
4190,41.9,0.0
4191,41.91,0.0
4192,41.92,0.0
4193,41.93,0.0
4194,41.94,0.0
4195,41.95,0.0
4196,41.96,0.0
4197,41.97,0.0
4198,41.98,0.0
4199,41.99,0.0
4200,42.0,0.0
4201,42.01,0.0
4202,42.02,0.0
4203,42.03,0.0
4204,42.04,0.0
4205,42.05,0.0
4206,42.06,0.0
4207,42.07,0.0
4208,42.08,0.0
4209,42.09,0.0
4210,42.1,0.0
4211,42.11,0.0
4212,42.12,0.0
4213,42.13,0.0
4214,42.14,0.0
4215,42.15,0.0
4216,42.16,0.0
4217,42.17,0.0
4218,42.18,0.0
4219,42.19,0.0
4220,42.2,0.0
4221,42.21,0.0
4222,42.22,0.0
4223,42.23,0.0
4224,42.24,0.0
4225,42.25,0.0
4226,42.26,0.0
4227,42.27,0.0
4228,42.28,0.0
4229,42.29,0.0
4230,42.3,0.0
4231,42.31,0.0
4232,42.32,0.0
4233,42.33,0.0
4234,42.34,0.0
4235,42.35,0.0
4236,42.36,0.0
4237,42.37,0.0
4238,42.38,0.0
4239,42.39,0.0
4240,42.4,0.0
4241,42.41,0.0
4242,42.42,0.0
4243,42.43,0.0
4244,42.44,0.0
4245,42.45,0.0
4246,42.46,0.0
4247,42.47,0.0
4248,42.48,0.0
4249,42.49,0.0
4250,42.5,0.0
4251,42.51,0.0
4252,42.52,0.0
4253,42.53,0.0
4254,42.54,0.0
4255,42.55,0.0
4256,42.56,0.0
4257,42.57,0.0
4258,42.58,0.0
4259,42.59,0.0
4260,42.6,0.0
4261,42.61,0.0
4262,42.62,0.0
4263,42.63,0.0
4264,42.64,0.0
4265,42.65,0.0
4266,42.66,0.0
4267,42.67,0.0
4268,42.68,0.0
4269,42.69,0.0
4270,42.7,0.0
4271,42.71,0.0
4272,42.72,0.0
4273,42.73,0.0
4274,42.74,0.0
4275,42.75,0.0
4276,42.76,0.0
4277,42.77,0.0
4278,42.78,0.0
4279,42.79,0.0
4280,42.8,0.0
4281,42.81,0.0
4282,42.82,0.0
4283,42.83,0.0
4284,42.84,0.0
4285,42.85,0.0
4286,42.86,0.0
4287,42.87,0.0
4288,42.88,0.0
4289,42.89,0.0
4290,42.9,0.0
4291,42.91,0.0
4292,42.92,0.0
4293,42.93,0.0
4294,42.94,0.0
4295,42.95,0.0
4296,42.96,0.0
4297,42.97,0.0
4298,42.98,0.0
4299,42.99,0.0
4300,43.0,0.0
4301,43.01,0.0
4302,43.02,0.0
4303,43.03,0.0
4304,43.04,0.0
4305,43.05,0.0
4306,43.06,0.0
4307,43.07,0.0
4308,43.08,0.0
4309,43.09,0.0
4310,43.1,0.0
4311,43.11,0.0
4312,43.12,0.0
4313,43.13,0.0
4314,43.14,0.0
4315,43.15,0.0
4316,43.16,0.0
4317,43.17,0.0
4318,43.18,0.0
4319,43.19,0.0
4320,43.2,0.0
4321,43.21,0.0
4322,43.22,0.0
4323,43.23,0.0
4324,43.24,0.0
4325,43.25,0.0
4326,43.26,0.0
4327,43.27,0.0
4328,43.28,0.0
4329,43.29,0.0
4330,43.3,0.0
4331,43.31,0.0
4332,43.32,0.0
4333,43.33,0.0
4334,43.34,0.0
4335,43.35,0.0
4336,43.36,0.0
4337,43.37,0.0
4338,43.38,0.0
4339,43.39,0.0
4340,43.4,0.0
4341,43.41,0.0
4342,43.42,0.0
4343,43.43,0.0
4344,43.44,0.0
4345,43.45,0.0
4346,43.46,0.0
4347,43.47,0.0
4348,43.48,0.0
4349,43.49,0.0
4350,43.5,0.0
4351,43.51,0.0
4352,43.52,0.0
4353,43.53,0.0
4354,43.54,0.0
4355,43.55,0.0
4356,43.56,0.0
4357,43.57,0.0
4358,43.58,0.0
4359,43.59,0.0
4360,43.6,0.0
4361,43.61,0.0
4362,43.62,0.0
4363,43.63,0.0
4364,43.64,0.0
4365,43.65,0.0
4366,43.66,0.0
4367,43.67,0.0
4368,43.68,0.0
4369,43.69,0.0
4370,43.7,0.0
4371,43.71,0.0
4372,43.72,0.0
4373,43.73,0.0
4374,43.74,0.0
4375,43.75,0.0
4376,43.76,0.0
4377,43.77,0.0
4378,43.78,0.0
4379,43.79,0.0
4380,43.8,0.0
4381,43.81,0.0
4382,43.82,0.0
4383,43.83,0.0
4384,43.84,0.0
4385,43.85,0.0
4386,43.86,0.0
4387,43.87,0.0
4388,43.88,0.0
4389,43.89,0.0
4390,43.9,0.0
4391,43.91,0.0
4392,43.92,0.0
4393,43.93,0.0
4394,43.94,0.0
4395,43.95,0.0
4396,43.96,0.0
4397,43.97,0.0
4398,43.98,0.0
4399,43.99,0.0
4400,44.0,0.0
4401,44.01,0.0
4402,44.02,0.0
4403,44.03,0.0
4404,44.04,0.0
4405,44.05,0.0
4406,44.06,0.0
4407,44.07,0.0
4408,44.08,0.0
4409,44.09,0.0
4410,44.1,0.0
4411,44.11,0.0
4412,44.12,0.0
4413,44.13,0.0
4414,44.14,0.0
4415,44.15,0.0
4416,44.16,0.0
4417,44.17,0.0
4418,44.18,0.0
4419,44.19,0.0
4420,44.2,0.0
4421,44.21,0.0
4422,44.22,0.0
4423,44.23,0.0
4424,44.24,0.0
4425,44.25,0.0
4426,44.26,0.0
4427,44.27,0.0
4428,44.28,0.0
4429,44.29,0.0
4430,44.3,0.0
4431,44.31,0.0
4432,44.32,0.0
4433,44.33,0.0
4434,44.34,0.0
4435,44.35,0.0
4436,44.36,0.0
4437,44.37,0.0
4438,44.38,0.0
4439,44.39,0.0
4440,44.4,0.0
4441,44.41,0.0
4442,44.42,0.0
4443,44.43,0.0
4444,44.44,0.0
4445,44.45,0.0
4446,44.46,0.0
4447,44.47,0.0
4448,44.48,0.0
4449,44.49,0.0
4450,44.5,0.0
4451,44.51,0.0
4452,44.52,0.0
4453,44.53,0.0
4454,44.54,0.0
4455,44.55,0.0
4456,44.56,0.0
4457,44.57,0.0
4458,44.58,0.0
4459,44.59,0.0
4460,44.6,0.0
4461,44.61,0.0
4462,44.62,0.0
4463,44.63,0.0
4464,44.64,0.0
4465,44.65,0.0
4466,44.66,0.0
4467,44.67,0.0
4468,44.68,0.0
4469,44.69,0.0
4470,44.7,0.0
4471,44.71,0.0
4472,44.72,0.0
4473,44.73,0.0
4474,44.74,0.0
4475,44.75,0.0
4476,44.76,0.0
4477,44.77,0.0
4478,44.78,0.0
4479,44.79,0.0
4480,44.8,0.0
4481,44.81,0.0
4482,44.82,0.0
4483,44.83,0.0
4484,44.84,0.0
4485,44.85,0.0
4486,44.86,0.0
4487,44.87,0.0
4488,44.88,0.0
4489,44.89,0.0
4490,44.9,0.0
4491,44.91,0.0
4492,44.92,0.0
4493,44.93,0.0
4494,44.94,0.0
4495,44.95,0.0
4496,44.96,0.0
4497,44.97,0.0
4498,44.98,0.0
4499,44.99,0.0
4500,45.0,0.0
4501,45.01,0.0
4502,45.02,0.0
4503,45.03,0.0
4504,45.04,0.0
4505,45.05,0.0
4506,45.06,0.0
4507,45.07,0.0
4508,45.08,0.0
4509,45.09,0.0
4510,45.1,0.0
4511,45.11,0.0
4512,45.12,0.0
4513,45.13,0.0
4514,45.14,0.0
4515,45.15,0.0
4516,45.16,0.0
4517,45.17,0.0
4518,45.18,0.0
4519,45.19,0.0
4520,45.2,0.0
4521,45.21,0.0
4522,45.22,0.0
4523,45.23,0.0
4524,45.24,0.0
4525,45.25,0.0
4526,45.26,0.0
4527,45.27,0.0
4528,45.28,0.0
4529,45.29,0.0
4530,45.3,0.0
4531,45.31,0.0
4532,45.32,0.0
4533,45.33,0.0
4534,45.34,0.0
4535,45.35,0.0
4536,45.36,0.0
4537,45.37,0.0
4538,45.38,0.0
4539,45.39,0.0
4540,45.4,0.0
4541,45.41,0.0
4542,45.42,0.0
4543,45.43,0.0
4544,45.44,0.0
4545,45.45,0.0
4546,45.46,0.0
4547,45.47,0.0
4548,45.48,0.0
4549,45.49,0.0
4550,45.5,0.0
4551,45.51,0.0
4552,45.52,0.0
4553,45.53,0.0
4554,45.54,0.0
4555,45.55,0.0
4556,45.56,0.0
4557,45.57,0.0
4558,45.58,0.0
4559,45.59,0.0
4560,45.6,0.0
4561,45.61,0.0
4562,45.62,0.0
4563,45.63,0.0
4564,45.64,0.0
4565,45.65,0.0
4566,45.66,0.0
4567,45.67,0.0
4568,45.68,0.0
4569,45.69,0.0
4570,45.7,0.0
4571,45.71,0.0
4572,45.72,0.0
4573,45.73,0.0
4574,45.74,0.0
4575,45.75,0.0
4576,45.76,0.0
4577,45.77,0.0
4578,45.78,0.0
4579,45.79,0.0
4580,45.8,0.0
4581,45.81,0.0
4582,45.82,0.0
4583,45.83,0.0
4584,45.84,0.0
4585,45.85,0.0
4586,45.86,0.0
4587,45.87,0.0
4588,45.88,0.0
4589,45.89,0.0
4590,45.9,0.0
4591,45.91,0.0
4592,45.92,0.0
4593,45.93,0.0
4594,45.94,0.0
4595,45.95,0.0
4596,45.96,0.0
4597,45.97,0.0
4598,45.98,0.0
4599,45.99,0.0
4600,46.0,0.0
4601,46.01,0.0
4602,46.02,0.0
4603,46.03,0.0
4604,46.04,0.0
4605,46.05,0.0
4606,46.06,0.0
4607,46.07,0.0
4608,46.08,0.0
4609,46.09,0.0
4610,46.1,0.0
4611,46.11,0.0
4612,46.12,0.0
4613,46.13,0.0
4614,46.14,0.0
4615,46.15,0.0
4616,46.16,0.0
4617,46.17,0.0
4618,46.18,0.0
4619,46.19,0.0
4620,46.2,0.0
4621,46.21,0.0
4622,46.22,0.0
4623,46.23,0.0
4624,46.24,0.0
4625,46.25,0.0
4626,46.26,0.0
4627,46.27,0.0
4628,46.28,0.0
4629,46.29,0.0
4630,46.3,0.0
4631,46.31,0.0
4632,46.32,0.0
4633,46.33,0.0
4634,46.34,0.0
4635,46.35,0.0
4636,46.36,0.0
4637,46.37,0.0
4638,46.38,0.0
4639,46.39,0.0
4640,46.4,0.0
4641,46.41,0.0
4642,46.42,0.0
4643,46.43,0.0
4644,46.44,0.0
4645,46.45,0.0
4646,46.46,0.0
4647,46.47,0.0
4648,46.48,0.0
4649,46.49,0.0
4650,46.5,0.0
4651,46.51,0.0
4652,46.52,0.0
4653,46.53,0.0
4654,46.54,0.0
4655,46.55,0.0
4656,46.56,0.0
4657,46.57,0.0
4658,46.58,0.0
4659,46.59,0.0
4660,46.6,0.0
4661,46.61,0.0
4662,46.62,0.0
4663,46.63,0.0
4664,46.64,0.0
4665,46.65,0.0
4666,46.66,0.0
4667,46.67,0.0
4668,46.68,0.0
4669,46.69,0.0
4670,46.7,0.0
4671,46.71,0.0
4672,46.72,0.0
4673,46.73,0.0
4674,46.74,0.0
4675,46.75,0.0
4676,46.76,0.0
4677,46.77,0.0
4678,46.78,0.0
4679,46.79,0.0
4680,46.8,0.0
4681,46.81,0.0
4682,46.82,0.0
4683,46.83,0.0
4684,46.84,0.0
4685,46.85,0.0
4686,46.86,0.0
4687,46.87,0.0
4688,46.88,0.0
4689,46.89,0.0
4690,46.9,0.0
4691,46.91,0.0
4692,46.92,0.0
4693,46.93,0.0
4694,46.94,0.0
4695,46.95,0.0
4696,46.96,0.0
4697,46.97,0.0
4698,46.98,0.0
4699,46.99,0.0
4700,47.0,0.0
4701,47.01,0.0
4702,47.02,0.0
4703,47.03,0.0
4704,47.04,0.0
4705,47.05,0.0
4706,47.06,0.0
4707,47.07,0.0
4708,47.08,0.0
4709,47.09,0.0
4710,47.1,0.0
4711,47.11,0.0
4712,47.12,0.0
4713,47.13,0.0
4714,47.14,0.0
4715,47.15,0.0
4716,47.16,0.0
4717,47.17,0.0
4718,47.18,0.0
4719,47.19,0.0
4720,47.2,0.0
4721,47.21,0.0
4722,47.22,0.0
4723,47.23,0.0
4724,47.24,0.0
4725,47.25,0.0
4726,47.26,0.0
4727,47.27,0.0
4728,47.28,0.0
4729,47.29,0.0
4730,47.3,0.0
4731,47.31,0.0
4732,47.32,0.0
4733,47.33,0.0
4734,47.34,0.0
4735,47.35,0.0
4736,47.36,0.0
4737,47.37,0.0
4738,47.38,0.0
4739,47.39,0.0
4740,47.4,0.0
4741,47.41,0.0
4742,47.42,0.0
4743,47.43,0.0
4744,47.44,0.0
4745,47.45,0.0
4746,47.46,0.0
4747,47.47,0.0
4748,47.48,0.0
4749,47.49,0.0
4750,47.5,0.0
4751,47.51,0.0
4752,47.52,0.0
4753,47.53,0.0
4754,47.54,0.0
4755,47.55,0.0
4756,47.56,0.0
4757,47.57,0.0
4758,47.58,0.0
4759,47.59,0.0
4760,47.6,0.0
4761,47.61,0.0
4762,47.62,0.0
4763,47.63,0.0
4764,47.64,0.0
4765,47.65,0.0
4766,47.66,0.0
4767,47.67,0.0
4768,47.68,0.0
4769,47.69,0.0
4770,47.7,0.0
4771,47.71,0.0
4772,47.72,0.0
4773,47.73,0.0
4774,47.74,0.0
4775,47.75,0.0
4776,47.76,0.0
4777,47.77,0.0
4778,47.78,0.0
4779,47.79,0.0
4780,47.8,0.0
4781,47.81,0.0
4782,47.82,0.0
4783,47.83,0.0
4784,47.84,0.0
4785,47.85,0.0
4786,47.86,0.0
4787,47.87,0.0
4788,47.88,0.0
4789,47.89,0.0
4790,47.9,0.0
4791,47.91,0.0
4792,47.92,0.0
4793,47.93,0.0
4794,47.94,0.0
4795,47.95,0.0
4796,47.96,0.0
4797,47.97,0.0
4798,47.98,0.0
4799,47.99,0.0
4800,48.0,0.0
4801,48.01,0.0
4802,48.02,0.0
4803,48.03,0.0
4804,48.04,0.0
4805,48.05,0.0
4806,48.06,0.0
4807,48.07,0.0
4808,48.08,0.0
4809,48.09,0.0
4810,48.1,0.0
4811,48.11,0.0
4812,48.12,0.0
4813,48.13,0.0
4814,48.14,0.0
4815,48.15,0.0
4816,48.16,0.0
4817,48.17,0.0
4818,48.18,0.0
4819,48.19,0.0
4820,48.2,0.0
4821,48.21,0.0
4822,48.22,0.0
4823,48.23,0.0
4824,48.24,0.0
4825,48.25,0.0
4826,48.26,0.0
4827,48.27,0.0
4828,48.28,0.0
4829,48.29,0.0
4830,48.3,0.0
4831,48.31,0.0
4832,48.32,0.0
4833,48.33,0.0
4834,48.34,0.0
4835,48.35,0.0
4836,48.36,0.0
4837,48.37,0.0
4838,48.38,0.0
4839,48.39,0.0
4840,48.4,0.0
4841,48.41,0.0
4842,48.42,0.0
4843,48.43,0.0
4844,48.44,0.0
4845,48.45,0.0
4846,48.46,0.0
4847,48.47,0.0
4848,48.48,0.0
4849,48.49,0.0
4850,48.5,0.0
4851,48.51,0.0
4852,48.52,0.0
4853,48.53,0.0
4854,48.54,0.0
4855,48.55,0.0
4856,48.56,0.0
4857,48.57,0.0
4858,48.58,0.0
4859,48.59,0.0
4860,48.6,0.0
4861,48.61,0.0
4862,48.62,0.0
4863,48.63,0.0
4864,48.64,0.0
4865,48.65,0.0
4866,48.66,0.0
4867,48.67,0.0
4868,48.68,0.0
4869,48.69,0.0
4870,48.7,0.0
4871,48.71,0.0
4872,48.72,0.0
4873,48.73,0.0
4874,48.74,0.0
4875,48.75,0.0
4876,48.76,0.0
4877,48.77,0.0
4878,48.78,0.0
4879,48.79,0.0
4880,48.8,0.0
4881,48.81,0.0
4882,48.82,0.0
4883,48.83,0.0
4884,48.84,0.0
4885,48.85,0.0
4886,48.86,0.0
4887,48.87,0.0
4888,48.88,0.0
4889,48.89,0.0
4890,48.9,0.0
4891,48.91,0.0
4892,48.92,0.0
4893,48.93,0.0
4894,48.94,0.0
4895,48.95,0.0
4896,48.96,0.0
4897,48.97,0.0
4898,48.98,0.0
4899,48.99,0.0
4900,49.0,0.0
4901,49.01,0.0
4902,49.02,0.0
4903,49.03,0.0
4904,49.04,0.0
4905,49.05,0.0
4906,49.06,0.0
4907,49.07,0.0
4908,49.08,0.0
4909,49.09,0.0
4910,49.1,0.0
4911,49.11,0.0
4912,49.12,0.0
4913,49.13,0.0
4914,49.14,0.0
4915,49.15,0.0
4916,49.16,0.0
4917,49.17,0.0
4918,49.18,0.0
4919,49.19,0.0
4920,49.2,0.0
4921,49.21,0.0
4922,49.22,0.0
4923,49.23,0.0
4924,49.24,0.0
4925,49.25,0.0
4926,49.26,0.0
4927,49.27,0.0
4928,49.28,0.0
4929,49.29,0.0
4930,49.3,0.0
4931,49.31,0.0
4932,49.32,0.0
4933,49.33,0.0
4934,49.34,0.0
4935,49.35,0.0
4936,49.36,0.0
4937,49.37,0.0
4938,49.38,0.0
4939,49.39,0.0
4940,49.4,0.0
4941,49.41,0.0
4942,49.42,0.0
4943,49.43,0.0
4944,49.44,0.0
4945,49.45,0.0
4946,49.46,0.0
4947,49.47,0.0
4948,49.48,0.0
4949,49.49,0.0
4950,49.5,0.0
4951,49.51,0.0
4952,49.52,0.0
4953,49.53,0.0
4954,49.54,0.0
4955,49.55,0.0
4956,49.56,0.0
4957,49.57,0.0
4958,49.58,0.0
4959,49.59,0.0
4960,49.6,0.0
4961,49.61,0.0
4962,49.62,0.0
4963,49.63,0.0
4964,49.64,0.0
4965,49.65,0.0
4966,49.66,0.0
4967,49.67,0.0
4968,49.68,0.0
4969,49.69,0.0
4970,49.7,0.0
4971,49.71,0.0
4972,49.72,0.0
4973,49.73,0.0
4974,49.74,0.0
4975,49.75,0.0
4976,49.76,0.0
4977,49.77,0.0
4978,49.78,0.0
4979,49.79,0.0
4980,49.8,0.0
4981,49.81,0.0
4982,49.82,0.0
4983,49.83,0.0
4984,49.84,0.0
4985,49.85,0.0
4986,49.86,0.0
4987,49.87,0.0
4988,49.88,0.0
4989,49.89,0.0
4990,49.9,0.0
4991,49.91,0.0
4992,49.92,0.0
4993,49.93,0.0
4994,49.94,0.0
4995,49.95,0.0
4996,49.96,0.0
4997,49.97,0.0
4998,49.98,0.0
4999,49.99,0.0
5000,50.0,0.0
5001,50.01,0.0
5002,50.02,0.0
5003,50.03,0.0
5004,50.04,0.0
5005,50.05,0.0
5006,50.06,0.0
5007,50.07,0.0
5008,50.08,0.0
5009,50.09,0.0
5010,50.1,0.0
5011,50.11,0.0
5012,50.12,0.0
5013,50.13,0.0
5014,50.14,0.0
5015,50.15,0.0
5016,50.16,0.0
5017,50.17,0.0
5018,50.18,0.0
5019,50.19,0.0
5020,50.2,0.0
5021,50.21,0.0
5022,50.22,0.0
5023,50.23,0.0
5024,50.24,0.0
5025,50.25,0.0
5026,50.26,0.0
5027,50.27,0.0
5028,50.28,0.0
5029,50.29,0.0
5030,50.3,0.0
5031,50.31,0.0
5032,50.32,0.0
5033,50.33,0.0
5034,50.34,0.0
5035,50.35,0.0
5036,50.36,0.0
5037,50.37,0.0
5038,50.38,0.0
5039,50.39,0.0
5040,50.4,0.0
5041,50.41,0.0
5042,50.42,0.0
5043,50.43,0.0
5044,50.44,0.0
5045,50.45,0.0
5046,50.46,0.0
5047,50.47,0.0
5048,50.48,0.0
5049,50.49,0.0
5050,50.5,0.0
5051,50.51,0.0
5052,50.52,0.0
5053,50.53,0.0
5054,50.54,0.0
5055,50.55,0.0
5056,50.56,0.0
5057,50.57,0.0
5058,50.58,0.0
5059,50.59,0.0
5060,50.6,0.0
5061,50.61,0.0
5062,50.62,0.0
5063,50.63,0.0
5064,50.64,0.0
5065,50.65,0.0
5066,50.66,0.0
5067,50.67,0.0
5068,50.68,0.0
5069,50.69,0.0
5070,50.7,0.0
5071,50.71,0.0
5072,50.72,0.0
5073,50.73,0.0
5074,50.74,0.0
5075,50.75,0.0
5076,50.76,0.0
5077,50.77,0.0
5078,50.78,0.0
5079,50.79,0.0
5080,50.8,0.0
5081,50.81,0.0
5082,50.82,0.0
5083,50.83,0.0
5084,50.84,0.0
5085,50.85,0.0
5086,50.86,0.0
5087,50.87,0.0
5088,50.88,0.0
5089,50.89,0.0
5090,50.9,0.0
5091,50.91,0.0
5092,50.92,0.0
5093,50.93,0.0
5094,50.94,0.0
5095,50.95,0.0
5096,50.96,0.0
5097,50.97,0.0
5098,50.98,0.0
5099,50.99,0.0
5100,51.0,0.0
5101,51.01,0.0
5102,51.02,0.0
5103,51.03,0.0
5104,51.04,0.0
5105,51.05,0.0
5106,51.06,0.0
5107,51.07,0.0
5108,51.08,0.0
5109,51.09,0.0
5110,51.1,0.0
5111,51.11,0.0
5112,51.12,0.0
5113,51.13,0.0
5114,51.14,0.0
5115,51.15,0.0
5116,51.16,0.0
5117,51.17,0.0
5118,51.18,0.0
5119,51.19,0.0
5120,51.2,0.0
5121,51.21,0.0
5122,51.22,0.0
5123,51.23,0.0
5124,51.24,0.0
5125,51.25,0.0
5126,51.26,0.0
5127,51.27,0.0
5128,51.28,0.0
5129,51.29,0.0
5130,51.3,0.0
5131,51.31,0.0
5132,51.32,0.0
5133,51.33,0.0
5134,51.34,0.0
5135,51.35,0.0
5136,51.36,0.0
5137,51.37,0.0
5138,51.38,0.0
5139,51.39,0.0
5140,51.4,0.0
5141,51.41,0.0
5142,51.42,0.0
5143,51.43,0.0
5144,51.44,0.0
5145,51.45,0.0
5146,51.46,0.0
5147,51.47,0.0
5148,51.48,0.0
5149,51.49,0.0
5150,51.5,0.0
5151,51.51,0.0
5152,51.52,0.0
5153,51.53,0.0
5154,51.54,0.0
5155,51.55,0.0
5156,51.56,0.0
5157,51.57,0.0
5158,51.58,0.0
5159,51.59,0.0
5160,51.6,0.0
5161,51.61,0.0
5162,51.62,0.0
5163,51.63,0.0
5164,51.64,0.0
5165,51.65,0.0
5166,51.66,0.0
5167,51.67,0.0
5168,51.68,0.0
5169,51.69,0.0
5170,51.7,0.0
5171,51.71,0.0
5172,51.72,0.0
5173,51.73,0.0
5174,51.74,0.0
5175,51.75,0.0
5176,51.76,0.0
5177,51.77,0.0
5178,51.78,0.0
5179,51.79,0.0
5180,51.8,0.0
5181,51.81,0.0
5182,51.82,0.0
5183,51.83,0.0
5184,51.84,0.0
5185,51.85,0.0
5186,51.86,0.0
5187,51.87,0.0
5188,51.88,0.0
5189,51.89,0.0
5190,51.9,0.0
5191,51.91,0.0
5192,51.92,0.0
5193,51.93,0.0
5194,51.94,0.0
5195,51.95,0.0
5196,51.96,0.0
5197,51.97,0.0
5198,51.98,0.0
5199,51.99,0.0
5200,52.0,0.0
5201,52.01,0.0
5202,52.02,0.0
5203,52.03,0.0
5204,52.04,0.0
5205,52.05,0.0
5206,52.06,0.0
5207,52.07,0.0
5208,52.08,0.0
5209,52.09,0.0
5210,52.1,0.0
5211,52.11,0.0
5212,52.12,0.0
5213,52.13,0.0
5214,52.14,0.0
5215,52.15,0.0
5216,52.16,0.0
5217,52.17,0.0
5218,52.18,0.0
5219,52.19,0.0
5220,52.2,0.0
5221,52.21,0.0
5222,52.22,0.0
5223,52.23,0.0
5224,52.24,0.0
5225,52.25,0.0
5226,52.26,0.0
5227,52.27,0.0
5228,52.28,0.0
5229,52.29,0.0
5230,52.3,0.0
5231,52.31,0.0
5232,52.32,0.0
5233,52.33,0.0
5234,52.34,0.0
5235,52.35,0.0
5236,52.36,0.0
5237,52.37,0.0
5238,52.38,0.0
